id,ps_x,ps_y,ps_orient,ps_vp,ps_vc,ps_of1,ps_of2,ps_of3,ps_det,ps_col,sivic_x,sivic_y,sivic_orient,sivic_vp,sivic_vc,sivic_of1,sivic_of2,sivic_of3,sivic_det,sivic_col,sivic_conf,theory_of1,SafeViol
1,20,44.488503,40,3.43792,12.663756,0.119521,0.103889,0.026852,1,1,262.7,307.261497,-140,3.43792,45.589522,0.443251,0.208581,0.343418,1,1,0.1,0.458825,0
2,20,44.828281,40,3.478867,13.865883,0.04299,0.103777,0.035169,1,1,262.7,306.921719,-140,3.478867,49.917179,0.359912,0.241464,0.043997,1,1,0.15,0.573885,0
3,20,46.190326,78.712884,1.982663,16.249955,0.156095,0.082359,0.213189,1,1,262.7,305.559674,-101.287116,1.982663,58.499838,1.001694,0.180277,0.62187,1,1,0.1,3.265966,0
4,20,46.296194,76.99331,1.983902,16.258393,0.056263,0.081631,0.043184,1,1,262.7,305.453806,-103.00669,1.983902,58.530215,1.14924,0.238199,0.415922,1,1,0.15,3.079092,0
5,20,47.489238,41.937103,1.562024,11.864869,0.648463,0.13938,0,1,1,262.7,304.260762,-138.062897,1.562024,42.713528,0.429032,0.180447,0.409732,1,1,0.1,0.361628,0
6,20,47.754106,67.604024,1,16.734656,0.116149,0.089224,0,1,1,262.7,303.995894,-112.395976,1,60.244762,1.041895,0.258867,2.543763,1,1,0.1,1.763778,0
7,20,48,117.089002,2.077485,18.890716,1.071244,0.072175,0,1,1,262.7,303.75,-62.910998,2.077485,68.006578,0.318543,4,0.943352,0,1,0.65,1.087174,0
8,20.0016,44.825384,40.278814,3.479193,13.874704,0.058792,0.100675,0.056331,1,1,262.6984,306.924616,-139.721186,3.479193,49.948934,0.601195,0.302499,0.065019,1,1,0.1,0.593022,0
9,20.022128,45.13789,50.387391,3.080751,13.848245,0.352665,0.083602,0.045191,1,1,262.677872,306.61211,-129.612609,3.080751,49.853682,0.370155,0.180476,0.459701,1,1,0.15,1.41419,0
10,20.31775,38.966102,61.458103,4.807199,11.02276,0.049256,4,0.090751,0,1,262.38225,312.783898,-118.541897,4.807199,39.681936,0.889693,4,0.182185,0,1,0.5,3.951473,1
11,20.339434,45.712979,125.29605,2.63865,12.768944,0.011678,0.090569,0.097744,1,1,262.360566,306.037021,-54.70395,2.63865,45.968198,1.200275,0.302453,0.802942,1,1,0.15,2.197742,0
12,20.339611,45.743476,125.284509,2.622004,12.816378,0.028528,0.087606,0.02095,1,1,262.360389,306.006524,-54.715491,2.622004,46.138961,0.989966,0.302436,0.826786,1,1,0.25,2.185696,0
13,20.870268,45.984255,118.017861,3.045383,19.608928,0.147451,0.052948,0.13953,0,1,261.829732,305.765745,-61.982139,3.045383,70.592141,1.443048,4,0.301663,0,1,0.4,2.671422,1
14,20.889154,47.85641,65.802443,1,16.704839,0.236793,0.063199,0,1,1,261.810846,303.89359,-114.197557,1,60.13742,0.939556,0.215314,0.100096,1,1,0.1,1.600902,0
15,20.913919,38.830234,61.59416,4.704614,11.022707,0.083966,4,0.002017,0,1,261.786081,312.919766,-118.40584,4.704614,39.681745,0.886464,4,0.367483,0,1,0.35,4.156855,1
16,21.116215,45.777727,115.190917,3.154986,19.757615,0.153863,0.060897,0.147247,0,1,261.583785,305.972273,-64.809083,3.154986,71.127414,1.241863,4,1.607087,0,1,0.25,2.963259,1
17,21.182902,47.766463,66.128714,1,16.694884,0.163996,0.065282,0,1,1,261.517098,303.983537,-113.871286,1,60.101582,0.928903,0.25888,0.696449,1,1,0.15,1.689754,0
18,21.183116,47.768015,66.130124,1,16.695744,0.165282,0.065212,0,1,1,261.516884,303.981985,-113.869876,1,60.104678,1.171041,0.258885,0.697544,1,1,0.2,1.688256,0
19,21.344168,45.768481,116.040334,3.14572,19.618602,0.152008,0.05632,0.217953,0,1,261.355832,305.981519,-63.959666,3.14572,70.626967,1.352476,4,0.916243,0,1,0.35,2.912859,1
20,21.354859,45.958798,117.50266,3.178355,19.637685,0.047577,4,0.081563,0,1,261.345141,305.791202,-62.49734,3.178355,70.695666,1.573612,4,0.966659,0,1,0.15,2.640051,1
21,21.406335,47.438336,145.700276,3.181143,25,0.108254,0.038918,0,0,1,261.293665,304.311664,-34.299724,3.181143,90,1.207269,4,0.903794,0,1,0.25,0.460147,1
22,21.428687,47.431674,145.688314,3.163161,25,0.023044,4,0,0,1,261.271313,304.318326,-34.311686,3.163161,90,1.229719,4,0.867825,0,1,0.2,0.478157,1
23,21.477102,47.435295,145.555711,3.180146,25,0.056744,0.041631,0,0,1,261.222898,304.314705,-34.444289,3.180146,90,1.22099,4,0.816505,0,1,0.25,0.463538,1
24,21.563933,47.438154,145.730823,3.18124,24.963653,0.046925,0.045471,0,0,1,261.136067,304.311846,-34.269177,3.18124,89.869151,1.257335,4,0.694931,0,1,0.3,0.445553,1
25,21.566073,47.438085,145.730811,3.181369,24.963032,0.047702,0.045566,0,0,1,261.133927,304.311915,-34.269189,3.181369,89.866915,1.253839,4,0.691977,0,1,0.3,0.44492,1
26,21.668462,45.088832,53.704073,3.423869,14.67771,1.015996,0.07867,0.054939,1,1,261.031538,306.661168,-126.295927,3.423869,52.839756,1.014254,0.208617,0.507567,1,0,0.2,1.20892,0
27,21.694571,45.089619,53.682372,3.428593,14.671309,1.0316,0.078778,0.024575,1,1,261.005429,306.660381,-126.317628,3.428593,52.816712,1.043814,0.208618,0.44367,1,0,0.25,1.194013,0
28,21.725422,45.091874,53.37234,3.422719,14.733212,0.995453,0.078983,0.051891,1,1,260.974578,306.658126,-126.62766,3.422719,53.039563,1.006118,0.2415,0.4567,1,0,0.1,1.189816,0
29,22.337585,43.318198,123.8232,3.596264,10,0.105697,0.108539,0.061763,1,1,260.362415,308.431802,-56.1768,3.596264,36,1.414429,4,0.850803,0,1,0.55,3.201252,0
30,22.526482,47.477055,152.82512,3.503353,25,0.034432,4,0,0,1,260.173518,304.272945,-27.17488,3.503353,90,1.613379,4,0.985367,0,1,0.45,0.121177,1
31,24.176343,46.975992,141.855904,3.200737,24.25957,0.063295,0.757994,0,0,1,258.523657,304.774008,-38.144096,3.200737,87.334452,1.531073,4,0.768601,0,1,0.5,0.701661,1
32,24.419217,46.969391,141.94359,3.201349,24.282693,0.024677,0.766555,0,0,1,258.280783,304.780609,-38.05641,3.201349,87.417695,1.216404,4,0.478667,0,1,0.35,0.686179,1
33,24.920576,45.563014,110.820637,3.308424,21.939028,0.122764,0.044981,0.135236,0,1,257.779424,306.186986,-69.179363,3.308424,78.980501,1.010493,0.136076,3.438211,1,1,0.15,3.26291,1
34,24.996462,45.550483,110.617702,3.162651,22.172064,0.099899,0.0491,0.083312,0,1,257.703538,306.199517,-69.382298,3.162651,79.81943,1.140151,4,1.258332,0,1,0.1,3.338609,1
35,25.325585,43.225367,130.848923,3.633278,10.190444,0.055198,4,0.033232,0,1,257.374415,308.524633,-49.151077,3.633278,36.685598,1.517537,4,0.601163,0,1,0.3,2.088365,1
36,25.344091,43.214216,130.808186,3.632873,10.162027,0.006393,4,0.043206,0,1,257.355909,308.535784,-49.191814,3.632873,36.583297,1.524359,4,0.550619,0,1,0.4,2.090708,1
37,25.498938,43.581798,93.542224,4.370916,21.120453,0.047339,0.047252,0.101643,0,1,257.201062,308.168202,-86.457776,4.370916,76.033631,0.852813,4,3.135262,0,1,0.15,6.14781,1
38,27.201566,44.42904,100.844679,4.986897,21.770987,1.486044,0.068464,0,0,0,255.498434,307.32096,-79.155321,4.986897,78.375553,0.768225,4,1.212355,0,0,0.35,4.611179,1
39,27.239495,44.457162,100.593733,4.87925,21.784272,1.410556,0.078231,0,0,1,255.460505,307.292838,-79.406267,4.87925,78.423379,0.710864,4,0.920856,0,0,0.45,4.620977,1
40,27.767813,42.95375,129.148815,3.699896,10.812929,0.232958,4,0.007431,0,1,254.932187,308.79625,-50.851185,3.699896,38.926544,0.950347,0.215267,0.318229,1,1,0.2,2.272995,1
41,28.05441,42.947449,110.621114,2.425047,10.044054,0.047278,0.104653,0.101015,1,1,254.64559,308.802551,-69.378886,2.425047,36.158594,1.411239,4,0.296817,0,1,0.45,5.094539,0
42,28.061294,41.574125,61.648836,4.536047,17.77359,0.068732,0.079929,0.053847,1,1,254.638706,310.175875,-118.351164,4.536047,63.984924,1.262757,0.21279,0.32334,1,0,0.2,3.991485,0
43,28.061444,41.564799,61.469624,4.56704,17.826352,0.015986,0.076797,0.115487,1,1,254.638556,310.185201,-118.530376,4.56704,64.174867,1.274345,0.212788,0.39074,1,0,0.2,3.955089,0
44,28.305678,48,153.202422,1.715681,20.246454,0.231007,0.048313,0,0,1,254.394322,303.75,-26.797578,1.715681,72.887234,0.880687,4,0.668843,0,1,0.45,0.068684,1
45,28.319772,48,153.273368,1.760652,20.24176,0.240661,0.048634,0,0,1,254.380228,303.75,-26.726632,1.760652,72.870336,1.083137,4,0.687303,0,1,0.45,0.118823,1
46,28.367666,48,153.172503,1.760561,20.241633,0.237744,0.049127,0,0,1,254.332334,303.75,-26.827497,1.760561,72.869879,0.854901,4,0.634137,0,1,0.45,0.124901,1
47,29.113047,43.000311,82.611091,4.231892,20.623973,0.305585,0.050771,0.417246,0,1,253.586953,308.749689,-97.388909,4.231892,74.246303,0.134163,0.234714,1.605892,1,1,0.2,6.031867,1
48,29.139419,43.012012,82.609974,4.234485,20.631805,0.323331,0.051205,0.267297,0,1,253.560581,308.737988,-97.390026,4.234485,74.274498,0.642658,0.03724,1.461513,1,1,0.15,6.018866,1
49,29.164223,43.00533,82.630823,4.235354,20.492649,0.362612,0.049904,0.599096,0,1,253.535777,308.74467,-97.369177,4.235354,73.773536,0.391708,0.133032,0.180922,1,1,0.4,6.019023,1
50,29.437268,44.866838,45.109757,3.701219,22.757443,0.097418,0.057953,0.133879,0,1,253.262732,306.883162,-134.890243,3.701219,81.926795,0.780933,0.18045,0.817579,1,1,0.25,1.303374,1
51,29.449357,44.883872,45.124607,3.694804,22.751521,0.092804,0.058102,0.115772,0,1,253.250643,306.866128,-134.875393,3.694804,81.905476,1.174196,0.093729,0.800902,1,1,0.1,1.292266,1
52,29.464295,47.963648,159.99532,1.843771,20.162942,0.021899,0.139287,0,0,1,253.235705,303.786352,-20.00468,1.843771,72.586591,1.174532,4,0.27878,0,1,0.25,0.417215,1
53,29.494774,44.814436,44.610638,3.740441,22.7744,0.130086,0.064145,0.005783,0,1,253.205226,306.935564,-135.389362,3.740441,81.98784,0.880824,0.084571,0.678468,1,1,0.1,1.277094,1
54,29.83017,43.720317,106.40821,4.77542,23.899347,0.349879,4,0.021488,0,1,252.86983,308.029683,-73.59179,4.77542,86.037649,0.713354,0.138236,1.47953,1,1,0.15,4.861359,1
55,30.237511,46.328566,40,2.77999,22.419964,0.20107,0.049467,0,0,1,252.462489,305.421434,-140,2.77999,80.71187,0.690894,0.116795,0.724188,1,1,0.15,0.548869,1
56,30.237525,46.328121,40,2.775062,22.419266,0.195587,0.049374,0,0,1,252.462475,305.421879,-140,2.775062,80.709358,0.698181,0.116795,0.727554,1,1,0.2,0.555396,1
57,30.252594,46.380431,40,2.72979,22.401306,0.219672,0.049187,0,0,1,252.447406,305.369569,-140,2.72979,80.644702,0.689812,0.268599,0.734227,1,1,0.1,0.554316,1
58,30.252608,46.379986,40,2.724862,22.400608,0.21303,0.049252,0,0,1,252.447392,305.370014,-140,2.724862,80.642189,0.688141,0.116795,0.737554,1,1,0.15,0.56086,1
59,30.329861,45.399662,40,3.425319,22.285623,0.062529,0.050748,0.010907,0,1,252.370139,306.350338,-140,3.425319,80.228243,0.547306,0.29028,0.489483,1,1,0.2,0.632572,1
60,30.386721,43.316864,55.628466,4.581567,23.848235,0.118907,0.084119,0.037081,0,1,252.313279,308.433136,-124.371534,4.581567,85.853646,0.80156,0.186779,0.214299,1,1,0.15,2.743874,1
61,30.414201,43.571149,100.488526,4.09123,23.352166,0.145456,0.074414,0.43278,0,1,252.285799,308.178851,-79.511474,4.09123,84.067798,0.9666,0.154307,2.980274,1,1,0.4,5.599502,1
62,30.447696,46.86629,41.633559,2.017666,21.401697,0.12619,0.076047,0,0,1,252.252304,304.88371,-138.366441,2.017666,77.046109,0.764069,0.253682,0.693717,1,1,0.15,0.842739,1
63,30.484546,48,153.57975,1,15.542595,0.034214,0.060865,0,0,1,252.215454,303.75,-26.42025,1,55.953342,1.002236,4,0.47627,0,1,0.15,0.294066,1
64,30.596173,48,149.943038,1,19.938204,0.064076,0.061083,0,0,1,252.103827,303.75,-30.056962,1,71.777534,1.215826,0.180436,0.121393,1,1,0.3,0.704479,1
65,30.602029,47.999938,149.98954,1,19.942399,0.064848,0.061074,0,0,1,252.097971,303.750062,-30.01046,1,71.792636,1.215519,0.180436,0.119715,1,1,0.2,0.70388,1
66,30.617619,47.208089,102.1177,1,17.801402,0.077815,0.075946,0,1,1,252.082381,304.541911,-77.8823,1,64.085047,0.743318,0.119405,1.300384,1,1,0.15,2.449752,0
67,30.93997,44.695973,134.928496,3.954732,16.289818,0.448223,4,0,0,1,251.76003,307.054027,-45.071504,3.954732,58.643345,0.51165,4,0.378039,0,1,0.5,0.769778,1
68,31.425322,46.699372,124.653416,1.24333,14.14311,0.086404,0.11649,0,0,1,251.274678,305.050628,-55.346584,1.24333,50.915196,0.687864,4,0.738393,0,1,0.35,1.834039,1
69,31.526375,46.086198,124.413085,1.297021,12.749035,0.205113,0.076856,0,1,1,251.173625,305.663802,-55.586915,1.297021,45.896526,1.047946,0.238218,0.233323,1,1,0.2,2.238369,0
70,31.706882,44.366344,121.806537,4.661891,23.081061,0.499803,0.101951,0,0,1,250.993118,307.383656,-58.193463,4.661891,83.09182,0.517196,4,0.995799,0,1,0.55,2.741901,1
71,31.751329,45.874186,88.827552,1.953741,18.655226,0.415967,0.053746,0,1,1,250.948671,305.875814,-91.172448,1.953741,67.158814,0.355058,0.171771,2.716597,1,1,0.25,4.049897,0
72,31.755884,45.059487,127.690589,1.733906,10.827803,0.063077,4,0.013025,0,1,250.944116,306.690513,-52.309411,1.733906,38.980091,1.207828,0.334521,0.384262,1,1,0.15,2.172998,1
73,31.757403,45.861173,86.356629,1.972114,18.693686,0.43767,0.054536,0,1,1,250.942597,305.888827,-93.643371,1.972114,67.29727,0.126487,0.171771,2.718837,1,1,0.3,3.900777,0
74,31.760502,44.394851,120.643408,4.661148,22.998545,0.627088,0.06345,0,0,1,250.939498,307.355149,-59.356592,4.661148,82.794762,0.682877,4,0.638136,0,1,0.65,2.800608,1
75,31.769591,46.824935,124.420717,1.162855,14.040913,0.117441,0.109715,0,1,1,250.930409,304.925065,-55.579283,1.162855,50.547287,0.745158,0.119395,0.577208,1,1,0.15,1.781399,0
76,31.774016,46.755155,124.602448,1.156054,14.14262,0.065805,0.145397,0,0,1,250.925984,304.994845,-55.397552,1.156054,50.913432,0.793667,0.190069,0.731015,1,1,0.15,1.861133,1
77,31.777053,45.059403,127.620704,1.734961,10.824467,0.069259,4,0.062491,0,1,250.922947,306.690597,-52.379296,1.734961,38.968081,1.211084,0.238162,0.346975,1,1,0.2,2.173579,1
78,31.789433,45.98042,86.321161,1.976271,18.698953,0.565317,0.054033,0,1,1,250.910567,305.76958,-93.678839,1.976271,67.316231,0.260803,0.302513,2.591638,1,1,0.35,3.77866,0
79,31.804521,47.957846,151.833141,1.005105,14.169384,0.177146,0.066538,0,1,1,250.895479,303.792154,-28.166859,1.005105,51.009782,0.822794,4,0.411974,0,1,0.25,0.122471,0
80,31.812299,47.854278,150.541214,1,14.311434,0.096194,0.094965,0,0,1,250.887701,303.895722,-29.458786,1,51.521162,0.978357,4,0.024706,0,1,0.3,0.274088,1
81,31.829272,45.1447,130.615772,1.734713,10.447887,0.0517,4,0.078253,0,1,250.870728,306.6053,-49.384228,1.734713,37.612393,1.289954,0.238162,0.107138,1,1,0.2,1.791837,1
82,31.830467,45.146315,130.515167,1.735047,10.442082,0.015625,4,0.063413,0,1,250.869533,306.603685,-49.484833,1.735047,37.591495,1.291125,0.33451,0.091691,1,1,0.1,1.794904,1
83,31.831342,45.144485,130.542909,1.735045,10.443055,0.016863,4,0.06685,0,1,250.868658,306.605515,-49.457091,1.735045,37.594998,1.291176,0.33451,0.099903,1,1,0.2,1.795025,1
84,31.831464,45.150733,130.395912,1.735069,10.411632,0.044428,0.096411,0.050009,1,1,250.868536,306.599267,-49.604088,1.735069,37.481875,1.276915,0.180238,0.054314,1,1,0.1,1.790722,0
85,31.833423,44.747978,117.154786,2.75691,15.04582,0.747252,0.071483,0,1,1,250.866577,307.002022,-62.845214,2.75691,54.164952,0.695126,4,1.011216,0,0,0.65,2.955518,0
86,31.839908,44.065403,115.563213,4.956673,23.820444,0.758408,0.042164,0,0,1,250.860092,307.684597,-64.436787,4.956673,85.753598,0.7533,4,1.774867,0,1,0.85,3.517503,1
87,31.859496,44.761781,119.553996,2.846017,14.967586,0.787951,0.067315,0,1,1,250.840504,306.988219,-60.446004,2.846017,53.88331,0.65201,0.215352,0.222483,0,0,0.4,2.665749,0
88,31.939328,46.15955,123.694542,1.253154,12.839357,0.178548,0.091441,0,1,1,250.760672,305.59045,-56.305458,1.253154,46.221685,1.000599,0.28639,0.25381,1,1,0.15,2.238191,0
89,31.941803,46.097677,123.992846,1.254404,12.748866,0.230011,0.08403,0,1,1,250.758197,305.652323,-56.007154,1.254404,45.895918,1.083925,0.208285,0.161619,1,1,0.1,2.274776,0
90,31.995332,47.777156,132.781581,1,15.913401,0.402596,0.066632,0,1,1,250.704668,303.972844,-47.218419,1,57.288244,0.62918,0.190106,0.587585,1,1,0.25,0.916783,0
91,32.209304,47.096511,131.636657,1,13.611402,0.057565,0.151441,0,0,1,250.490696,304.653489,-48.363343,1,49.001047,0.943215,0.212687,0.587055,1,1,0.2,1.41198,1
92,32.496708,42.83886,64.979664,5,23.064665,1.066616,0.060255,0,0,1,250.203292,308.91114,-115.020336,5,83.032794,1.098215,0.249921,0.70499,1,0,0.2,3.431053,1
93,32.500963,42.802307,65.092678,5,23.062085,1.035976,0.058215,0.024341,0,1,250.199037,308.947693,-114.907322,5,83.023506,1.07171,0.249921,0.715954,1,0,0.2,3.481292,1
94,32.658611,41.282615,80.890254,5,23.458438,0.38327,0.107366,0.073629,0,1,250.041389,310.467385,-99.109746,5,84.450377,1.528572,0.204073,4.515838,1,1,0.15,7.314841,1
95,32.66319,41.28462,80.896156,5,23.455762,0.381535,0.107611,0.030836,0,1,250.03681,310.46538,-99.103844,5,84.440743,0.958636,0.204073,4.471198,1,1,0.15,7.313347,1
96,32.846243,41.338043,80.741079,5,23.473035,0.317951,0.066736,0.326271,0,1,249.853757,310.411957,-99.258921,5,84.502926,0.548263,4,3.273333,0,1,0.25,7.229799,1
97,32.850822,41.340048,80.74698,5,23.470359,0.318124,0.066962,0.284185,0,1,249.849178,310.409952,-99.25302,5,84.493292,0.547041,4,3.249306,0,1,0.2,7.228267,1
98,33.925116,42.998749,121.063135,3.405868,15.199568,0.060816,4,0.084998,0,1,248.774884,308.751251,-58.936865,3.405868,54.718445,0.248812,4,0.564205,0,1,0.5,3.693376,1
99,33.928506,42.990691,121.063031,3.405851,15.19629,0.061702,4,0.06935,0,1,248.771494,308.759309,-58.936969,3.405851,54.706644,0.251022,4,0.550514,0,1,0.6,3.700485,1
100,33.971789,42.998624,121.063682,3.407557,15.209523,0.080057,4,0.02437,0,1,248.728211,308.751376,-58.936318,3.407557,54.754283,0.278768,4,0.495441,0,1,0.4,3.689245,1
101,33.994663,45.29949,123.175772,1.339764,10.816894,0.194541,0.101286,0.063898,1,1,248.705337,306.45051,-56.824228,1.339764,38.940818,1.364771,0.286358,0.654728,1,1,0.15,2.608002,0
102,34.264346,43.373041,120.919933,3.397819,15.104458,0.512333,0.0631,0.114586,0,1,248.435654,308.376959,-59.080067,3.397819,54.376049,0.662406,4,0.599163,0,0,0.6,3.291642,1
103,34.269562,43.371702,120.918809,3.39726,15.10446,0.511172,0.063422,0.103312,0,1,248.430438,308.378298,-59.081191,3.39726,54.376056,0.663012,4,0.588937,0,0,0.35,3.293025,1
104,34.416691,42.074033,85.535587,5,24.106482,0.520768,0.05871,0.267227,0,1,248.283309,309.675967,-94.464413,5,86.783335,0.614023,0.080649,1.21199,1,1,0.3,7.224108,1
105,34.601446,44.829161,131.691391,2.326665,13.497371,0.047618,0.074694,0.027986,1,1,248.098554,306.920839,-48.308609,2.326665,48.590536,0.633961,4,0.636025,0,1,0.5,1.647968,0
106,34.698025,42.973422,121.02308,3.369164,15.087821,0.151188,4,0.015242,0,1,248.001975,308.776578,-58.97692,3.369164,54.316156,0.351843,4,0.621942,0,1,0.75,3.657683,1
107,34.902167,40.752376,75.292347,5,22.67634,0.140412,0.091616,0.133859,0,1,247.797833,310.997624,-104.707653,5,81.634824,0.413612,0.281469,1.401652,1,1,0.25,6.74714,1
108,34.942659,44.425828,123.206027,2.540603,15.790215,0.037203,4,0.059374,0,1,247.757341,307.324172,-56.793973,2.540603,56.844774,0.126367,4,0.567131,0,1,0.9,2.852218,1
109,35.020326,44.41529,122.862061,2.539258,15.709958,0.014777,4,0.13698,0,1,247.679674,307.33471,-57.137939,2.539258,56.555849,0.2549,4,0.2073,0,1,0.4,2.871851,1
110,35.109856,44.238104,113.387592,2.494926,14.854176,0.524254,0.128171,0,1,1,247.590144,307.511896,-66.612408,2.494926,53.475034,0.593623,0.215352,0.391967,0,0,0.4,3.727511,0
111,35.111028,44.967579,87.223838,1.784548,17.903301,0.313203,0.060105,0.209925,1,1,247.588972,306.782421,-92.776162,1.784548,64.451884,0.467296,0.119417,3.204408,1,1,0.15,4.844105,0
112,35.121348,44.181883,113.43773,2.507703,14.860584,0.490244,0.223397,0,0,1,247.578652,307.568117,-66.56227,2.507703,53.498102,0.56842,4,0.409014,0,0,0.7,3.770471,1
113,35.155177,44.602897,108.354557,2.2044,14.17896,0.757017,0.071032,0,1,1,247.544823,307.147103,-71.645443,2.2044,51.044256,0.730347,0.215352,0.464399,0,0,0.2,3.893802,0
114,35.236356,44.96317,88.048362,1.780317,17.979574,0.334236,0.060133,0.227591,1,1,247.463644,306.78683,-91.951638,1.780317,64.726466,0.434353,0.141937,3.206902,1,1,0.15,4.904959,0
115,35.351749,41.516008,76.236454,5,23.485361,0.431811,0.047878,0.281984,0,1,247.348251,310.233992,-103.763546,5,84.5473,0.552935,0.174587,1.582649,1,0,0.15,6.21393,1
116,35.751334,43.559729,125.804163,3.515375,17.396892,0.06713,4,0.020334,0,1,246.948666,308.190271,-54.195837,3.515375,62.628811,0.125314,4,0.440714,0,1,0.4,2.794693,1
117,36.00904,46.81293,137.154432,1.173579,10.858426,0.472133,0.091967,0,1,1,246.69096,304.93707,-42.845568,1.173579,39.090334,0.690751,0.238256,0.487527,1,1,0.25,0.528328,0
118,36.173339,45.807353,54.388433,2.168191,22.570204,0.060281,0.050169,0,0,1,246.526661,305.942647,-125.611567,2.168191,81.252734,0.6839,0.217075,0.344327,1,1,0.25,1.994193,1
119,36.182619,45.802577,54.310729,2.162089,22.606581,0.012867,0.048052,0,0,1,246.517381,305.947423,-125.689271,2.162089,81.383692,0.665466,0.116798,0.420076,1,1,0.15,2.005057,1
120,36.318526,41.645004,84.319556,5,23.787164,0.614245,0.063621,0.084209,0,1,246.381474,310.104996,-95.680444,5,85.63379,0.623893,0.145064,3.47798,1,0,0.2,7.396988,1
121,36.39541,45.799091,53.799703,2.167933,22.565834,0.000777,0.061897,0,0,1,246.30459,305.950909,-126.200297,2.167933,81.237002,0.563874,0.105022,0.945165,1,1,0.1,1.958626,1
122,36.399203,45.799555,53.803089,2.16743,22.5678,0.000534,0.0619,0,0,1,246.300797,305.950445,-126.196911,2.16743,81.24408,0.561889,0.156589,0.950771,1,1,0.15,1.958881,1
123,36.633523,43.251369,122.998741,4.001221,17.007753,0.866289,0.058561,0,1,1,246.066477,308.498631,-57.001259,4.001221,61.227911,1.23941,0.29031,0.12526,0,0,0.35,2.812464,0
124,37.10912,43.119186,123.63395,4.258442,18.193262,0.729854,0.144481,0,0,1,245.59088,308.630814,-56.36605,4.258442,65.495743,1.027448,4,0.945272,0,0,0.35,2.837882,1
125,37.109328,42.506679,123.399353,2.523838,11.05006,0.026516,0.10912,0.041809,1,1,245.590672,309.243321,-56.600647,2.523838,39.780216,1.084532,0.302436,0.231951,1,1,0.25,3.555095,0
126,37.509736,42.615435,117.197861,2.712467,13.911027,0.206016,0.080371,0.067003,1,1,245.190264,309.134565,-62.802139,2.712467,50.079697,0.245159,4,0.948843,0,1,0.65,4.522721,0
127,37.958862,44.169819,122.160494,3.135032,17.52315,0.629034,0.060439,0,1,1,244.741138,307.580181,-57.839506,3.135032,63.08334,0.885139,0.236195,0.353821,0,0,0.25,2.682012,0
128,37.959039,44.200316,122.148953,3.118385,17.570583,0.621823,0.056411,0,1,1,244.740961,307.549684,-57.851047,3.118385,63.254099,0.87742,0.236195,0.460607,0,0,0.2,2.674228,0
129,38.050394,43.543859,125.700012,2.215164,10.768923,0.431401,4,0,0,1,244.649606,308.206141,-54.299988,2.215164,38.768123,0.615217,0.21532,0.248747,1,1,0.15,2.529299,1
130,38.252302,43.487939,140.007734,3.848751,13.802574,0.351081,0.059713,0.040635,0,1,244.447698,308.262061,-39.992266,3.848751,49.689266,0.125768,4,0.24527,0,1,0.4,0.411362,1
131,38.252359,43.448592,139.923265,3.792831,13.814584,0.254229,0.059852,0.073529,0,1,244.447641,308.301408,-40.076735,3.792831,49.732502,0.125792,4,0.144013,0,1,0.55,0.273337,1
